,customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,systemloanid_x,loannumber_x,approveddate_x,creationdate_x,loanamount_x,totaldue_x,termdays_x,referredby_x,good_bad_flag,systemloanid_y,loannumber_y,approveddate_y,creationdate_y,loanamount_y,totaldue_y,termdays_y,closeddate,referredby_y,firstduedate,firstrepaiddate
1941,8a858e1d5cd58f9e015ceda385bb359d,1985-04-30 00:00:00.000000,Savings,4.522006200000001,7.8296432000000005,GT Bank,,,,301994206,2,31:24.0,31:17.0,10000,11500.0,15,,Bad,301954430,1,32:30.0,31:22.0,10000,11500.0,15,45:21.0,,00:00.0,35:12.0
1942,8a8589c1545181f301547d2cfb142ff4,1979-02-16 00:00:00.000000,Savings,3.3591107000000004,6.4958469,GT Bank,,Self-Employed,Secondary,301961146,4,17:53.0,17:47.0,10000,13000.0,30,,Good,301910959,2,56:27.0,55:14.0,10000,11500.0,15,51:49.0,,00:00.0,41:39.0
1943,8a8589c1545181f301547d2cfb142ff4,1979-02-16 00:00:00.000000,Savings,3.3591107000000004,6.4958469,GT Bank,,Self-Employed,Secondary,301961146,4,17:53.0,17:47.0,10000,13000.0,30,,Good,301617074,1,17:08.0,17:01.0,10000,13000.0,30,20:51.0,,00:00.0,05:48.0
1944,8a8589c1545181f301547d2cfb142ff4,1979-02-16 00:00:00.000000,Savings,3.3591107000000004,6.4958469,GT Bank,,Self-Employed,Secondary,301961146,4,17:53.0,17:47.0,10000,13000.0,30,,Good,301922583,3,00:10.0,00:04.0,10000,11500.0,15,17:43.0,,00:00.0,07:34.0
1945,8a858fe957a094e00157adc84aec6ec2,1980-09-29 00:00:00.000000,Other,7.4785401,8.9959832,GT Bank,,Permanent,,301996633,9,28:45.0,27:35.0,30000,39000.0,60,,Bad,301776369,2,27:35.0,27:25.0,10000,11500.0,15,37:14.0,,00:00.0,22:04.0
1946,8a858fe957a094e00157adc84aec6ec2,1980-09-29 00:00:00.000000,Other,7.4785401,8.9959832,GT Bank,,Permanent,,301996633,9,28:45.0,27:35.0,30000,39000.0,60,,Bad,301915626,8,50:33.0,50:27.0,30000,39000.0,60,50:32.0,,00:00.0,19:49.0
1947,8a858fe957a094e00157adc84aec6ec2,1980-09-29 00:00:00.000000,Other,7.4785401,8.9959832,GT Bank,,Permanent,,301996633,9,28:45.0,27:35.0,30000,39000.0,60,,Bad,301770601,1,11:04.0,10:51.0,10000,13000.0,30,48:18.0,,00:00.0,33:07.0
1948,8a858fe957a094e00157adc84aec6ec2,1980-09-29 00:00:00.000000,Other,7.4785401,8.9959832,GT Bank,,Permanent,,301996633,9,28:45.0,27:35.0,30000,39000.0,60,,Bad,301785880,3,44:25.0,44:14.0,10000,13000.0,30,23:04.0,,00:00.0,07:55.0
1949,8a858fe957a094e00157adc84aec6ec2,1980-09-29 00:00:00.000000,Other,7.4785401,8.9959832,GT Bank,,Permanent,,301996633,9,28:45.0,27:35.0,30000,39000.0,60,,Bad,301809453,4,32:48.0,32:37.0,20000,23800.0,30,47:59.0,,00:00.0,32:48.0
1950,8a858fe957a094e00157adc84aec6ec2,1980-09-29 00:00:00.000000,Other,7.4785401,8.9959832,GT Bank,,Permanent,,301996633,9,28:45.0,27:35.0,30000,39000.0,60,,Bad,301841764,6,09:48.0,09:35.0,20000,23800.0,30,13:39.0,,00:00.0,58:31.0
1951,8a858fe957a094e00157adc84aec6ec2,1980-09-29 00:00:00.000000,Other,7.4785401,8.9959832,GT Bank,,Permanent,,301996633,9,28:45.0,27:35.0,30000,39000.0,60,,Bad,301823162,5,49:20.0,49:12.0,20000,23800.0,30,35:33.0,,00:00.0,20:23.0
1952,8a858fe957a094e00157adc84aec6ec2,1980-09-29 00:00:00.000000,Other,7.4785401,8.9959832,GT Bank,,Permanent,,301996633,9,28:45.0,27:35.0,30000,39000.0,60,,Bad,301871884,7,17:06.0,16:59.0,30000,34400.0,30,44:25.0,,00:00.0,29:16.0
1953,8a858e395cb1d4d9015cba9fbb6e6e2c,1993-05-09 00:00:00.000000,Savings,3.3880267,6.524478299999999,GT Bank,,Permanent,,301990182,2,53:58.0,53:52.0,10000,13000.0,30,,Good,301942850,1,01:41.0,29:05.0,10000,13000.0,30,06:39.0,,00:00.0,56:30.0
1954,8a85881053bc33670153cba1f98e6d19,1985-11-18 00:00:00.000000,Savings,3.3551617,6.6810583,Access Bank,,Permanent,Graduate,301962251,7,07:42.0,06:37.0,30000,39000.0,60,,Good,301886695,6,31:54.0,31:47.0,30000,36800.0,60,00:04.0,,00:00.0,39:32.0
1955,8a85881053bc33670153cba1f98e6d19,1985-11-18 00:00:00.000000,Savings,3.3551617,6.6810583,Access Bank,,Permanent,Graduate,301962251,7,07:42.0,06:37.0,30000,39000.0,60,,Good,301611651,2,56:02.0,55:56.0,10000,13000.0,30,04:05.0,,00:00.0,35:37.0
1956,8a85881053bc33670153cba1f98e6d19,1985-11-18 00:00:00.000000,Savings,3.3551617,6.6810583,Access Bank,,Permanent,Graduate,301962251,7,07:42.0,06:37.0,30000,39000.0,60,,Good,301847373,5,49:25.0,49:18.0,30000,34400.0,30,57:16.0,,00:00.0,42:08.0
1957,8a85881053bc33670153cba1f98e6d19,1985-11-18 00:00:00.000000,Savings,3.3551617,6.6810583,Access Bank,,Permanent,Graduate,301962251,7,07:42.0,06:37.0,30000,39000.0,60,,Good,301622567,3,22:18.0,22:06.0,10000,13000.0,30,03:26.0,,00:00.0,05:22.0
1958,8a85881053bc33670153cba1f98e6d19,1985-11-18 00:00:00.000000,Savings,3.3551617,6.6810583,Access Bank,,Permanent,Graduate,301962251,7,07:42.0,06:37.0,30000,39000.0,60,,Good,301836772,4,40:06.0,38:54.0,20000,21900.0,15,46:07.0,,00:00.0,30:56.0
1959,8a85881053bc33670153cba1f98e6d19,1985-11-18 00:00:00.000000,Savings,3.3551617,6.6810583,Access Bank,,Permanent,Graduate,301962251,7,07:42.0,06:37.0,30000,39000.0,60,,Good,301605979,1,14:20.0,14:13.0,10000,11500.0,15,02:46.0,,00:00.0,30:49.0
1960,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301844387,9,08:36.0,08:29.0,20000,23800.0,30,41:49.0,,00:00.0,26:39.0
1961,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301872849,10,46:24.0,46:17.0,20000,23800.0,30,00:05.0,,00:00.0,44:55.0
1962,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301669579,1,08:31.0,08:18.0,10000,11500.0,15,18:16.0,,00:00.0,03:12.0
1963,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301773713,5,04:43.0,04:33.0,10000,13000.0,30,30:06.0,,00:00.0,14:56.0
1964,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301820455,7,04:16.0,03:59.0,10000,13000.0,30,33:43.0,,00:00.0,18:33.0
1965,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301737498,3,43:18.0,43:09.0,10000,13000.0,30,52:13.0,,00:00.0,37:02.0
1966,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301757918,4,22:06.0,21:49.0,10000,13000.0,30,29:05.0,,00:00.0,13:56.0
1967,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301825914,8,38:31.0,38:24.0,20000,23800.0,30,49:34.0,,00:00.0,34:23.0
1968,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301792399,6,32:47.0,32:40.0,20000,23800.0,30,28:09.0,,00:00.0,12:59.0
1969,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301902157,11,02:27.0,02:20.0,30000,39000.0,60,31:10.0,,00:00.0,25:27.0
1970,8a858fb156321969015654c9c420573b,1986-03-15 00:00:00.000000,Other,3.3940650000000003,6.6151,GT Bank,,Self-Employed,,301972095,12,13:24.0,12:13.0,30000,39000.0,60,,Bad,301680267,2,26:56.0,26:50.0,10000,13000.0,30,50:58.0,,00:00.0,35:54.0
1971,8a858fcb5ca240f7015ca5f067555ecb,1987-09-05 00:00:00.000000,Savings,3.2268339,6.7213354999999995,GT Bank,,Permanent,,301979402,2,52:44.0,52:38.0,10000,11500.0,15,,Good,301938384,1,22:23.0,21:14.0,10000,11500.0,15,18:55.0,,00:00.0,08:46.0
1972,8a858f8e5c5f46fc015c62dc39102d88,1976-05-05 00:00:00.000000,Savings,3.3322974000000003,6.642155499999999,GT Bank,,Permanent,,301975656,2,03:32.0,03:26.0,10000,13000.0,30,8a858f235b8bf5bc015b8bf94dbc0278,Bad,301923714,1,05:46.0,05:32.0,10000,13000.0,30,36:55.0,8a858f235b8bf5bc015b8bf94dbc0278,00:00.0,26:46.0
1973,8a858fe8555f401f01556e0a6ac317b7,1978-04-19 00:00:00.000000,Other,7.0088917,4.898885,Diamond Bank,,Retired,,301962448,8,42:06.0,41:59.0,30000,34500.0,30,,Good,301713595,4,32:46.0,32:38.0,20000,24500.0,30,00:19.0,,00:00.0,45:09.0
1974,8a858fe8555f401f01556e0a6ac317b7,1978-04-19 00:00:00.000000,Other,7.0088917,4.898885,Diamond Bank,,Retired,,301962448,8,42:06.0,41:59.0,30000,34500.0,30,,Good,301772400,5,21:54.0,21:34.0,30000,34400.0,30,55:59.0,,00:00.0,40:48.0
1975,8a858fe8555f401f01556e0a6ac317b7,1978-04-19 00:00:00.000000,Other,7.0088917,4.898885,Diamond Bank,,Retired,,301962448,8,42:06.0,41:59.0,30000,34500.0,30,,Good,301924832,7,20:21.0,20:15.0,30000,34500.0,30,15:25.0,,00:00.0,05:15.0
1976,8a858fe8555f401f01556e0a6ac317b7,1978-04-19 00:00:00.000000,Other,7.0088917,4.898885,Diamond Bank,,Retired,,301962448,8,42:06.0,41:59.0,30000,34500.0,30,,Good,301675886,3,18:08.0,17:47.0,20000,22250.0,15,27:42.0,,00:00.0,12:36.0
1977,8a858fe8555f401f01556e0a6ac317b7,1978-04-19 00:00:00.000000,Other,7.0088917,4.898885,Diamond Bank,,Retired,,301962448,8,42:06.0,41:59.0,30000,34500.0,30,,Good,301859444,6,30:46.0,30:34.0,30000,34400.0,30,09:47.0,,00:00.0,54:37.0
1978,8a858fe8555f401f01556e0a6ac317b7,1978-04-19 00:00:00.000000,Other,7.0088917,4.898885,Diamond Bank,,Retired,,301962448,8,42:06.0,41:59.0,30000,34500.0,30,,Good,301640310,2,04:50.0,04:47.0,8000,9200.0,15,34:29.0,,00:00.0,19:24.0
1979,8a858fe8555f401f01556e0a6ac317b7,1978-04-19 00:00:00.000000,Other,7.0088917,4.898885,Diamond Bank,,Retired,,301962448,8,42:06.0,41:59.0,30000,34500.0,30,,Good,301635469,1,37:36.0,37:30.0,8000,9200.0,15,58:31.0,,00:00.0,43:27.0
1980,8a858eba5b681df4015b6e0c99d3697f,1985-11-18 00:00:00.000000,Savings,4.5646288,8.468038499999999,GT Bank,,Permanent,,302001094,5,06:17.0,05:06.0,20000,23000.0,30,8a858f385b34d285015b368d23720716,Good,301906658,2,02:39.0,02:33.0,10000,13000.0,30,35:09.0,8a858f385b34d285015b368d23720716,00:00.0,25:00.0
1981,8a858eba5b681df4015b6e0c99d3697f,1985-11-18 00:00:00.000000,Savings,4.5646288,8.468038499999999,GT Bank,,Permanent,,302001094,5,06:17.0,05:06.0,20000,23000.0,30,8a858f385b34d285015b368d23720716,Good,301955485,4,58:04.0,57:57.0,20000,24500.0,30,23:48.0,8a858f385b34d285015b368d23720716,00:00.0,13:39.0
1982,8a858eba5b681df4015b6e0c99d3697f,1985-11-18 00:00:00.000000,Savings,4.5646288,8.468038499999999,GT Bank,,Permanent,,302001094,5,06:17.0,05:06.0,20000,23000.0,30,8a858f385b34d285015b368d23720716,Good,301870194,1,35:59.0,35:50.0,10000,13000.0,30,01:39.0,8a858f385b34d285015b368d23720716,00:00.0,46:30.0
1983,8a858eba5b681df4015b6e0c99d3697f,1985-11-18 00:00:00.000000,Savings,4.5646288,8.468038499999999,GT Bank,,Permanent,,302001094,5,06:17.0,05:06.0,20000,23000.0,30,8a858f385b34d285015b368d23720716,Good,301921383,3,02:33.0,02:26.0,20000,24500.0,30,12:23.0,8a858f385b34d285015b368d23720716,00:00.0,02:14.0
1984,8a858e8e5bed1968015bed2ff2c80fc2,1982-07-04 00:00:00.000000,Savings,3.3673347000000002,6.714110000000001,UBA,,Permanent,,301958696,3,02:44.0,02:38.0,10000,13000.0,30,8a858edb5bd936e4015be394167c4698,Bad,301924033,2,54:34.0,54:28.0,10000,13000.0,30,30:06.0,8a858edb5bd936e4015be394167c4698,00:00.0,19:57.0
1985,8a858e8e5bed1968015bed2ff2c80fc2,1982-07-04 00:00:00.000000,Savings,3.3673347000000002,6.714110000000001,UBA,,Permanent,,301958696,3,02:44.0,02:38.0,10000,13000.0,30,8a858edb5bd936e4015be394167c4698,Bad,301897539,1,45:44.0,45:29.0,10000,13000.0,30,45:40.0,8a858edb5bd936e4015be394167c4698,00:00.0,35:30.0
1986,8a858fb45bb59c21015bc2f6ab2a4b54,1988-08-01 00:00:00.000000,Savings,6.970669,4.877561900000001,Zenith Bank,,Permanent,,302002263,4,21:25.0,21:18.0,10000,13000.0,30,8a858f7a5b39a003015b39ca67ab2efb,Good,301951946,3,14:07.0,14:01.0,10000,13000.0,30,24:29.0,8a858f7a5b39a003015b39ca67ab2efb,00:00.0,14:20.0
1987,8a858fb45bb59c21015bc2f6ab2a4b54,1988-08-01 00:00:00.000000,Savings,6.970669,4.877561900000001,Zenith Bank,,Permanent,,302002263,4,21:25.0,21:18.0,10000,13000.0,30,8a858f7a5b39a003015b39ca67ab2efb,Good,301928007,2,08:11.0,08:02.0,10000,12500.0,30,07:45.0,8a858f7a5b39a003015b39ca67ab2efb,00:00.0,57:36.0
1988,8a858fb45bb59c21015bc2f6ab2a4b54,1988-08-01 00:00:00.000000,Savings,6.970669,4.877561900000001,Zenith Bank,,Permanent,,302002263,4,21:25.0,21:18.0,10000,13000.0,30,8a858f7a5b39a003015b39ca67ab2efb,Good,301885684,1,59:54.0,59:43.0,10000,13000.0,30,39:01.0,8a858f7a5b39a003015b39ca67ab2efb,00:00.0,28:53.0
1989,8a858ffe5c1a48e5015c1ad76ba33341,1980-04-15 00:00:00.000000,Savings,5.174212799999999,7.25577,Sterling Bank,,Permanent,,301983497,2,44:33.0,44:26.0,10000,13000.0,30,8a858f1b5b256bc9015b2f998c4d6822,Good,301927766,1,44:57.0,44:43.0,10000,13000.0,30,55:30.0,8a858f1b5b256bc9015b2f998c4d6822,00:00.0,45:21.0
1990,8a858e195b90e512015b9ac8526473bc,1988-10-10 00:00:00.000000,Savings,3.4336553999999997,6.8498023,GT Bank,,,,301971224,6,34:02.0,33:57.0,30000,39000.0,60,,Good,301892673,3,47:53.0,47:47.0,10000,11500.0,15,16:30.0,,00:00.0,01:16.0
1991,8a858e195b90e512015b9ac8526473bc,1988-10-10 00:00:00.000000,Savings,3.4336553999999997,6.8498023,GT Bank,,,,301971224,6,34:02.0,33:57.0,30000,39000.0,60,,Good,301901790,4,45:23.0,45:16.0,20000,24500.0,30,48:30.0,,00:00.0,33:19.0
1992,8a858e195b90e512015b9ac8526473bc,1988-10-10 00:00:00.000000,Savings,3.4336553999999997,6.8498023,GT Bank,,,,301971224,6,34:02.0,33:57.0,30000,39000.0,60,,Good,301877663,1,11:37.0,11:27.0,10000,11500.0,15,45:50.0,,00:00.0,30:39.0
1993,8a858e195b90e512015b9ac8526473bc,1988-10-10 00:00:00.000000,Savings,3.4336553999999997,6.8498023,GT Bank,,,,301971224,6,34:02.0,33:57.0,30000,39000.0,60,,Good,301882201,2,24:40.0,24:31.0,10000,11500.0,15,45:50.0,,00:00.0,30:41.0
1994,8a858e195b90e512015b9ac8526473bc,1988-10-10 00:00:00.000000,Savings,3.4336553999999997,6.8498023,GT Bank,,,,301971224,6,34:02.0,33:57.0,30000,39000.0,60,,Good,301952222,5,25:40.0,25:34.0,20000,22250.0,15,03:38.0,,00:00.0,53:29.0
1995,8a858e675c3fe0a1015c565aeb305fe0,1982-06-13 00:00:00.000000,Savings,3.3154008999999998,6.6376745999999995,GT Bank,,,,301974041,3,49:48.0,49:40.0,10000,11500.0,15,8a858f975c4582c4015c561116aa65ea,Bad,301938300,2,24:30.0,24:24.0,10000,11500.0,15,26:11.0,8a858f975c4582c4015c561116aa65ea,00:00.0,16:03.0
1996,8a858e675c3fe0a1015c565aeb305fe0,1982-06-13 00:00:00.000000,Savings,3.3154008999999998,6.6376745999999995,GT Bank,,,,301974041,3,49:48.0,49:40.0,10000,11500.0,15,8a858f975c4582c4015c561116aa65ea,Bad,301922450,1,53:20.0,53:06.0,10000,11500.0,15,08:35.0,8a858f975c4582c4015c561116aa65ea,00:00.0,58:27.0
1997,8a858e69566ae5b801567d7f1d677c71,1975-02-19 00:00:00.000000,Savings,3.5147187000000004,6.6412195999999994,GT Bank,,Self-Employed,,301995926,2,40:47.0,40:39.0,10000,13000.0,30,,Bad,301931668,1,57:19.0,56:11.0,10000,13000.0,30,56:29.0,,00:00.0,46:21.0
1998,8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07 00:00:00.000000,Other,3.2770675000000002,6.4437076,Zenith Bank,,Permanent,Graduate,301991522,10,28:06.0,27:59.0,30000,39000.0,60,,Good,301762835,3,07:40.0,07:30.0,10000,13000.0,30,50:18.0,,00:00.0,35:08.0
1999,8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07 00:00:00.000000,Other,3.2770675000000002,6.4437076,Zenith Bank,,Permanent,Graduate,301991522,10,28:06.0,27:59.0,30000,39000.0,60,,Good,301805569,5,35:12.0,34:56.0,10000,13000.0,30,53:50.0,,00:00.0,38:38.0
2000,8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07 00:00:00.000000,Other,3.2770675000000002,6.4437076,Zenith Bank,,Permanent,Graduate,301991522,10,28:06.0,27:59.0,30000,39000.0,60,,Good,301837027,6,10:10.0,10:03.0,20000,23800.0,30,10:15.0,,00:00.0,55:05.0
2001,8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07 00:00:00.000000,Other,3.2770675000000002,6.4437076,Zenith Bank,,Permanent,Graduate,301991522,10,28:06.0,27:59.0,30000,39000.0,60,,Good,301749025,2,14:10.0,13:56.0,10000,13000.0,30,48:37.0,,00:00.0,33:27.0
2002,8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07 00:00:00.000000,Other,3.2770675000000002,6.4437076,Zenith Bank,,Permanent,Graduate,301991522,10,28:06.0,27:59.0,30000,39000.0,60,,Good,301947672,9,21:24.0,21:16.0,20000,23000.0,30,34:57.0,,00:00.0,24:49.0
2003,8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07 00:00:00.000000,Other,3.2770675000000002,6.4437076,Zenith Bank,,Permanent,Graduate,301991522,10,28:06.0,27:59.0,30000,39000.0,60,,Good,301917507,8,30:48.0,29:42.0,15000,18375.0,30,10:24.0,,00:00.0,00:13.0
2004,8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07 00:00:00.000000,Other,3.2770675000000002,6.4437076,Zenith Bank,,Permanent,Graduate,301991522,10,28:06.0,27:59.0,30000,39000.0,60,,Good,301880057,7,54:53.0,54:46.0,20000,23800.0,30,38:55.0,,00:00.0,23:46.0
2005,8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07 00:00:00.000000,Other,3.2770675000000002,6.4437076,Zenith Bank,,Permanent,Graduate,301991522,10,28:06.0,27:59.0,30000,39000.0,60,,Good,301637189,1,16:53.0,16:45.0,10000,13000.0,30,13:07.0,,00:00.0,58:03.0
2006,8a858ec45577f83e01557cf8b0ab3bc9,1976-08-07 00:00:00.000000,Other,3.2770675000000002,6.4437076,Zenith Bank,,Permanent,Graduate,301991522,10,28:06.0,27:59.0,30000,39000.0,60,,Good,301782552,4,08:51.0,08:42.0,10000,13000.0,30,41:25.0,,00:00.0,26:16.0
2007,8a858e2d5bb55d46015bc6fa50f3384f,1989-08-30 00:00:00.000000,Savings,3.2789540999999995,6.645829099999999,GT Bank,OBA AKRAN BERGER PAINT,Permanent,Graduate,302000693,4,29:20.0,29:13.0,20000,24500.0,30,,Good,301954075,3,32:05.0,31:57.0,10000,13000.0,30,33:04.0,,00:00.0,22:54.0
2008,8a858e2d5bb55d46015bc6fa50f3384f,1989-08-30 00:00:00.000000,Savings,3.2789540999999995,6.645829099999999,GT Bank,OBA AKRAN BERGER PAINT,Permanent,Graduate,302000693,4,29:20.0,29:13.0,20000,24500.0,30,,Good,301890347,1,45:52.0,45:39.0,10000,13000.0,30,18:42.0,,00:00.0,08:30.0
2009,8a858e2d5bb55d46015bc6fa50f3384f,1989-08-30 00:00:00.000000,Savings,3.2789540999999995,6.645829099999999,GT Bank,OBA AKRAN BERGER PAINT,Permanent,Graduate,302000693,4,29:20.0,29:13.0,20000,24500.0,30,,Good,301927042,2,09:32.0,09:25.0,10000,13000.0,30,31:54.0,,00:00.0,21:45.0
2010,8a858f965bb63a25015bba71070e6859,1991-09-14 00:00:00.000000,Savings,3.5018556000000003,6.6155257,Skye Bank,,Permanent,,301965316,3,07:14.0,07:10.0,10000,13000.0,30,,Good,301927079,2,12:04.0,11:59.0,10000,13000.0,30,06:46.0,,00:00.0,56:38.0
2011,8a858f965bb63a25015bba71070e6859,1991-09-14 00:00:00.000000,Savings,3.5018556000000003,6.6155257,Skye Bank,,Permanent,,301965316,3,07:14.0,07:10.0,10000,13000.0,30,,Good,301887000,1,00:41.0,57:37.0,10000,13000.0,30,20:21.0,,00:00.0,57:03.0
2012,8a858f415ba54724015baa6a28020272,1978-07-25 00:00:00.000000,Savings,3.3858721,6.615470299999999,Zenith Bank,APAPA,Permanent,Graduate,301980296,3,06:11.0,06:04.0,10000,13000.0,30,,Good,301893882,1,09:59.0,09:47.0,10000,13000.0,30,16:24.0,,00:00.0,06:15.0
2013,8a858f415ba54724015baa6a28020272,1978-07-25 00:00:00.000000,Savings,3.3858721,6.615470299999999,Zenith Bank,APAPA,Permanent,Graduate,301980296,3,06:11.0,06:04.0,10000,13000.0,30,,Good,301947671,2,20:42.0,20:33.0,10000,13000.0,30,35:04.0,,00:00.0,24:55.0
2014,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301832122,12,52:26.0,52:18.0,30000,34100.0,30,36:52.0,,00:00.0,21:43.0
2015,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301609924,1,33:38.0,33:31.0,10000,11500.0,15,03:14.0,,00:00.0,26:44.0
2016,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301804849,11,10:50.0,10:43.0,30000,34400.0,30,01:50.0,,00:00.0,46:39.0
2017,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301674217,5,16:07.0,15:58.0,10000,11125.0,15,38:04.0,,00:00.0,20:58.0
2018,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301949945,15,18:24.0,18:16.0,40000,44000.0,30,23:17.0,,00:00.0,13:08.0
2019,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301779609,10,35:57.0,35:49.0,30000,34400.0,30,47:27.0,,00:00.0,32:18.0
2020,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301625855,3,19:18.0,19:11.0,10000,13000.0,30,05:51.0,,00:00.0,18:06.0
2021,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301917739,14,09:12.0,09:04.0,35000,38500.0,30,19:56.0,,00:00.0,09:47.0
2022,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301647674,4,22:51.0,22:37.0,10000,11500.0,15,07:30.0,,00:00.0,52:26.0
2023,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301709083,6,01:21.0,05:30.0,10000,11125.0,15,50:34.0,,00:00.0,35:25.0
2024,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301729990,7,30:17.0,30:05.0,20000,23000.0,30,16:29.0,,00:00.0,01:19.0
2025,8a85893d53e2e2f30153ea96bf9d09ca,1983-06-15 00:00:00.000000,Savings,6.544435,9.581125,Keystone Bank,"BOSSO ROAD, MINNA",Permanent,Graduate,301991501,16,54:50.0,54:40.0,40000,44000.0,30,,Good,301764638,9,16:05.0,15:55.0,30000,34400.0,30,53:17.0,,00:00.0,38:08.0
